Date,Store_ID,City,Store_Type,Day_Type,Weather,Promotion,Temperature_C,Marketing_Spend_GBP,Staff_Count,Footfall,Transactions,Units_Sold,Avg_Order_Value_GBP,Revenue_GBP,Operating_Cost_GBP,Profit_GBP,Avg_Wait_Min,Customer_Rating
2025-05-16,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,12.1,10.42,5,157,69,101,7.96,568.13,612.9,-44.77,2.31,4.31
2025-05-16,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,12.1,16.28,6,187,83,119,9.22,755.91,741.13,14.78,2.31,4.19
2025-05-17,BB01,London,High Street,Weekend,Rainy,No Promotion,21.6,9.26,7,225,102,148,8.25,847.14,806.51,40.63,3.17,4.26
2025-05-17,BB02,London,Shopping Centre,Weekend,Rainy,No Promotion,21.6,16.38,7,324,126,173,9.01,1144.05,933.37,210.68,2.85,4.42
2025-05-17,BB03,Manchester,High Street,Weekend,Rainy,Local Flyer,21.6,65.74,6,194,87,124,7.59,637.54,725.34,-87.8,2.68,4.07
2025-05-17,BB04,Manchester,Shopping Centre,Weekend,Rainy,No Promotion,21.6,15.59,6,244,111,161,8.09,909.85,792.52,117.32,3.1,4.37
2025-05-17,BB05,Birmingham,High Street,Weekend,Rainy,Local Flyer,21.6,31.07,6,156,67,105,7.2,473.65,648.93,-175.28,2.89,4.3
2025-05-17,BB06,Birmingham,Shopping Centre,Weekend,Rainy,No Promotion,21.6,1.63,6,230,106,150,7.81,790.51,692.61,97.9,2.45,4.24
2025-05-17,BB07,Bristol,High Street,Weekend,Rainy,No Promotion,21.6,13.91,6,176,79,107,7.62,592.59,640.31,-47.72,2.14,4.27
2025-05-17,BB08,Bristol,Shopping Centre,Weekend,Rainy,No Promotion,21.6,9.36,6,220,88,128,8.16,757.01,726.74,30.27,2.41,4.42
2025-05-18,BB01,London,High Street,Weekend,Rainy,No Promotion,16.1,10.7,7,261,102,160,7.92,786.52,806.4,-19.88,2.5,4.71
2025-05-18,BB02,London,Shopping Centre,Weekend,Rainy,No Promotion,16.1,0.11,7,312,135,198,8.51,1199.51,905.81,293.69,3.12,4.2
2025-05-18,BB03,Manchester,High Street,Weekend,Rainy,No Promotion,16.1,5.34,6,181,69,99,7.13,473.54,625.54,-152.0,2.33,4.41
2025-05-18,BB04,Manchester,Shopping Centre,Weekend,Rainy,Local Flyer,16.1,74.61,7,311,132,208,8.15,1087.62,961.7,125.92,2.73,4.27
2025-05-18,BB05,Birmingham,High Street,Weekend,Rainy,Combo Deal,16.1,30.69,7,237,114,199,6.94,787.18,813.28,-26.1,2.69,4.13
2025-05-18,BB06,Birmingham,Shopping Centre,Weekend,Rainy,Combo Deal,16.1,45.67,7,309,152,249,7.81,1211.93,946.67,265.27,3.66,4.22
2025-05-18,BB07,Bristol,High Street,Weekend,Rainy,No Promotion,16.1,9.36,6,163,66,99,7.35,495.84,608.24,-112.4,2.12,4.45
2025-05-18,BB08,Bristol,Shopping Centre,Weekend,Rainy,No Promotion,16.1,1.06,6,233,92,124,7.66,678.05,671.61,6.44,2.63,4.35
2025-05-19,BB01,London,High Street,Weekday,Rainy,Combo Deal,19.1,60.73,7,268,119,198,7.61,887.75,885.13,2.61,3.66,4.24
2025-05-19,BB02,London,Shopping Centre,Weekday,Rainy,Local Flyer,19.1,60.9,7,297,138,202,8.32,1126.1,979.76,146.34,2.71,4.22
2025-05-19,BB03,Manchester,High Street,Weekday,Rainy,No Promotion,19.1,4.63,6,175,65,96,6.68,449.85,641.54,-191.68,2.6,4.11
2025-05-19,BB04,Manchester,Shopping Centre,Weekday,Rainy,Social Media,19.1,63.05,7,249,105,153,8.31,854.22,848.16,6.06,3.26,4.19
2025-05-19,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,19.1,15.86,5,159,65,93,7.47,508.25,645.71,-137.46,2.7,4.47
2025-05-19,BB06,Birmingham,Shopping Centre,Weekday,Rainy,Combo Deal,19.1,49.62,6,219,102,179,6.73,657.5,732.39,-74.89,2.71,4.41
2025-05-19,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,19.1,8.0,6,168,68,95,7.69,526.4,618.3,-91.9,2.63,4.17
2025-05-19,BB08,Bristol,Shopping Centre,Weekday,Rainy,Combo Deal,19.1,56.49,6,206,87,144,7.45,656.86,770.47,-113.61,2.81,4.05
2025-05-20,BB01,London,High Street,Weekday,Sunny,No Promotion,22.7,5.31,7,276,118,173,7.69,919.5,834.53,84.98,2.17,4.39
2025-05-20,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,22.7,0.01,6,290,126,174,8.8,1113.41,851.71,261.7,3.45,4.24
2025-05-20,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,22.7,3.86,7,266,108,150,6.78,709.91,736.79,-26.89,2.79,4.45
2025-05-20,BB04,Manchester,Shopping Centre,Weekday,Sunny,Combo Deal,22.7,45.87,8,340,142,226,7.75,1102.84,966.23,136.61,2.8,4.48
2025-05-20,BB05,Birmingham,High Street,Weekday,Sunny,Local Flyer,22.7,30.67,6,223,96,139,7.77,728.28,693.13,35.15,2.95,4.21
2025-05-20,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,22.7,9.77,6,262,103,138,7.88,806.05,744.12,61.93,2.63,4.21
2025-05-20,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,22.7,6.5,6,185,73,101,6.45,491.74,612.42,-120.68,2.4,4.17
2025-05-20,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,22.7,0.79,6,224,100,125,7.63,738.15,694.76,43.39,3.24,4.35
2025-05-21,BB01,London,High Street,Weekday,Sunny,No Promotion,18.8,15.27,7,283,104,156,8.06,825.71,837.3,-11.59,2.86,4.24
2025-05-21,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,18.8,1.1,8,331,153,213,9.38,1468.0,1085.81,382.19,3.11,4.26
2025-05-21,BB03,Manchester,High Street,Weekday,Sunny,Social Media,18.8,45.39,7,245,113,164,7.71,878.72,868.52,10.2,2.62,4.39
2025-05-21,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,18.8,12.21,7,300,113,140,7.33,787.22,757.05,30.16,2.88,4.25
2025-05-21,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,18.8,3.01,6,206,74,111,6.02,458.64,583.14,-124.5,2.39,4.36
2025-05-21,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,18.8,10.73,7,248,104,148,6.91,728.52,757.24,-28.73,2.84,4.28
2025-05-21,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,18.8,6.35,6,178,77,109,6.81,489.63,604.1,-114.46,2.33,4.38
2025-05-21,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,18.8,10.59,6,246,95,146,8.25,790.68,728.34,62.35,3.06,4.25
2025-05-22,BB01,London,High Street,Weekday,Cloudy,Social Media,21.8,83.32,7,253,118,161,7.98,997.31,958.37,38.94,2.95,4.41
2025-05-22,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,21.8,13.57,7,263,100,134,8.64,896.37,862.53,33.83,2.86,4.27
2025-05-22,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,21.8,3.81,7,235,106,151,6.96,729.25,746.96,-17.71,2.73,4.3
2025-05-22,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,21.8,3.74,7,243,104,141,7.91,813.85,772.62,41.23,2.53,4.34
2025-05-22,BB05,Birmingham,High Street,Weekday,Cloudy,Combo Deal,21.8,40.1,7,237,106,158,6.12,680.61,766.72,-86.11,3.32,4.15
2025-05-22,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,Local Flyer,21.8,33.91,7,251,109,153,7.97,846.81,829.6,17.21,2.39,4.24
2025-05-22,BB07,Bristol,High Street,Weekday,Cloudy,Combo Deal,21.8,48.89,6,226,100,152,7.07,699.26,720.32,-21.06,2.96,4.11
2025-05-22,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,21.8,2.13,6,194,84,111,8.35,687.9,701.74,-13.84,1.96,4.29
2025-05-23,BB01,London,High Street,Weekday,Sunny,No Promotion,19.7,6.51,7,277,122,167,8.09,1020.55,880.15,140.39,2.73,4.26
2025-05-23,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,19.7,11.65,8,338,146,216,8.4,1223.16,1020.19,202.96,3.02,4.4
2025-05-23,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,19.7,11.78,6,267,100,132,6.35,610.31,647.76,-37.45,3.62,4.14
2025-05-23,BB04,Manchester,Shopping Centre,Weekday,Sunny,Local Flyer,19.7,75.14,7,248,120,171,7.45,900.65,931.64,-30.99,2.88,4.36
2025-05-23,BB05,Birmingham,High Street,Weekday,Sunny,Local Flyer,19.7,33.17,5,220,93,135,7.21,686.84,681.09,5.75,2.99,4.32
2025-05-23,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,19.7,7.3,6,206,80,123,7.17,571.58,670.75,-99.16,2.18,4.45
2025-05-23,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,19.7,13.9,5,187,79,110,7.71,623.07,579.66,43.4,3.16,4.17
2025-05-23,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,19.7,3.76,6,227,94,145,7.61,761.61,723.74,37.88,3.0,4.21
2025-05-24,BB01,London,High Street,Weekend,Cloudy,Social Media,19.9,110.8,8,311,136,191,7.36,1018.72,975.78,42.94,3.09,4.18
2025-05-24,BB02,London,Shopping Centre,Weekend,Cloudy,No Promotion,19.9,6.93,8,401,162,230,9.81,1557.52,1121.32,436.2,2.85,4.25
2025-05-24,BB03,Manchester,High Street,Weekend,Cloudy,Social Media,19.9,84.66,8,262,133,191,7.18,947.88,914.87,33.01,3.36,4.34
2025-05-24,BB04,Manchester,Shopping Centre,Weekend,Cloudy,No Promotion,19.9,2.16,8,319,133,201,8.53,1131.57,913.26,218.31,2.62,4.52
2025-05-24,BB05,Birmingham,High Street,Weekend,Cloudy,No Promotion,19.9,15.19,5,187,82,127,7.35,598.38,591.81,6.58,2.71,4.49
2025-05-24,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,No Promotion,19.9,8.0,8,272,116,169,8.41,959.28,840.38,118.9,2.83,4.22
2025-05-24,BB07,Bristol,High Street,Weekend,Cloudy,Combo Deal,19.9,66.74,6,216,91,149,7.91,754.83,785.1,-30.28,2.87,4.3
2025-05-24,BB08,Bristol,Shopping Centre,Weekend,Cloudy,Social Media,19.9,53.39,8,327,149,235,8.63,1258.48,1020.66,237.82,2.88,4.57
2025-05-25,BB01,London,High Street,Weekend,Cloudy,No Promotion,19.3,2.78,6,290,117,167,7.44,875.24,754.24,121.0,2.88,3.96
2025-05-25,BB02,London,Shopping Centre,Weekend,Cloudy,Social Media,19.3,61.42,9,452,198,284,8.93,1737.55,1242.59,494.96,3.53,4.19
2025-05-25,BB03,Manchester,High Street,Weekend,Cloudy,Combo Deal,19.3,35.15,7,273,116,199,7.16,836.56,826.3,10.25,2.92,4.33
2025-05-25,BB04,Manchester,Shopping Centre,Weekend,Cloudy,Combo Deal,19.3,32.13,9,387,170,269,7.84,1358.46,1093.31,265.15,3.86,4.07
2025-05-25,BB05,Birmingham,High Street,Weekend,Cloudy,Social Media,19.3,57.8,8,290,115,154,7.84,898.65,887.48,11.17,2.73,4.17
2025-05-25,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,No Promotion,19.3,3.78,7,317,152,233,7.61,1131.62,848.08,283.55,2.92,4.71
2025-05-25,BB07,Bristol,High Street,Weekend,Cloudy,Combo Deal,19.3,54.93,8,287,129,220,7.28,909.3,911.46,-2.16,2.05,4.2
2025-05-25,BB08,Bristol,Shopping Centre,Weekend,Cloudy,Local Flyer,19.3,56.33,8,313,139,193,7.89,1091.9,970.36,121.54,2.74,4.32
2025-05-26,BB01,London,High Street,Weekday,Sunny,Combo Deal,21.5,54.39,8,371,167,285,7.44,1247.57,1082.76,164.81,2.68,4.4
2025-05-26,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,21.5,6.58,7,334,136,189,9.16,1233.66,942.88,290.78,3.29,4.21
2025-05-26,BB03,Manchester,High Street,Weekday,Sunny,Social Media,21.5,68.96,6,270,118,159,7.54,909.08,847.15,61.93,2.97,4.33
2025-05-26,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,21.5,2.47,7,294,123,175,7.75,943.82,807.6,136.22,3.61,3.98
2025-05-26,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,21.5,17.04,6,200,85,123,7.18,632.13,657.21,-25.08,2.66,4.15
2025-05-26,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,21.5,11.74,6,225,76,109,7.06,531.02,626.03,-95.01,1.91,4.63
2025-05-26,BB07,Bristol,High Street,Weekday,Sunny,Local Flyer,21.5,35.04,6,222,98,160,6.97,649.25,706.67,-57.42,2.66,4.35
2025-05-26,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,21.5,1.25,6,182,82,116,8.39,675.68,689.0,-13.32,2.6,4.19
2025-05-27,BB01,London,High Street,Weekday,Cloudy,No Promotion,17.1,7.22,7,274,116,172,7.51,852.2,838.66,13.54,3.45,4.25
2025-05-27,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,17.1,12.58,7,293,132,171,7.78,1017.31,900.22,117.08,2.69,4.18
2025-05-27,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,17.1,3.71,7,243,108,159,7.43,789.26,784.37,4.89,2.45,4.72
2025-05-27,BB04,Manchester,Shopping Centre,Weekday,Cloudy,Local Flyer,17.1,48.45,7,231,98,135,8.02,780.37,837.46,-57.08,2.59,4.62
2025-05-27,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,17.1,4.63,6,191,77,103,6.51,503.09,607.09,-104.01,2.71,4.23
2025-05-27,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,Combo Deal,17.1,48.66,7,267,110,181,7.23,784.11,855.27,-71.16,2.48,4.31
2025-05-27,BB07,Bristol,High Street,Weekday,Cloudy,Social Media,17.1,98.94,6,189,87,127,7.63,686.21,794.65,-108.44,3.01,4.41
2025-05-27,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,17.1,5.88,5,226,83,115,8.3,651.61,641.44,10.17,3.0,4.34
2025-05-28,BB01,London,High Street,Weekday,Sunny,No Promotion,19.2,16.72,7,289,118,162,8.07,959.94,838.86,121.08,2.49,4.51
2025-05-28,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,19.2,10.71,6,350,124,176,8.91,1057.57,863.96,193.61,2.64,4.32
2025-05-28,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,19.2,4.67,7,242,103,162,7.12,746.49,747.23,-0.74,2.53,4.31
2025-05-28,BB04,Manchester,Shopping Centre,Weekday,Sunny,Combo Deal,19.2,33.24,7,300,133,228,6.96,912.91,861.21,51.71,2.47,4.21
2025-05-28,BB05,Birmingham,High Street,Weekday,Sunny,Combo Deal,19.2,69.49,7,245,93,149,6.59,556.79,763.67,-206.88,3.06,4.47
2025-05-28,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,19.2,16.01,7,230,110,162,7.7,806.58,758.3,48.29,2.7,4.39
2025-05-28,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,19.2,7.04,6,209,80,119,7.97,636.65,684.13,-47.48,2.76,4.4
2025-05-28,BB08,Bristol,Shopping Centre,Weekday,Sunny,Local Flyer,19.2,42.07,6,242,120,180,7.7,904.0,798.81,105.19,3.28,4.48
2025-05-29,BB01,London,High Street,Weekday,Cloudy,Combo Deal,20.4,27.55,8,328,145,243,7.47,1086.7,969.82,116.88,3.01,4.08
2025-05-29,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,20.4,16.52,6,294,109,163,7.77,861.66,791.77,69.89,3.3,4.24
2025-05-29,BB03,Manchester,High Street,Weekday,Cloudy,Combo Deal,20.4,27.63,7,267,107,173,7.78,795.54,778.13,17.41,3.31,4.44
2025-05-29,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,20.4,4.69,6,216,92,140,7.91,701.12,682.24,18.88,2.9,4.25
2025-05-29,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,20.4,15.7,5,182,73,104,6.5,475.52,571.2,-95.68,2.67,4.48
2025-05-29,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,20.4,11.29,5,177,77,113,7.54,524.2,608.92,-84.72,3.22,4.29
2025-05-29,BB07,Bristol,High Street,Weekday,Cloudy,Combo Deal,20.4,66.23,6,221,112,189,6.6,725.65,745.56,-19.92,3.38,4.19
2025-05-29,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Social Media,20.4,69.85,6,256,115,171,8.35,1004.03,847.55,156.48,3.02,4.17
2025-05-30,BB01,London,High Street,Weekday,Sunny,Combo Deal,18.1,32.93,7,319,139,219,8.52,1171.87,952.14,219.73,3.05,4.23
2025-05-30,BB02,London,Shopping Centre,Weekday,Sunny,Local Flyer,18.1,31.02,7,294,125,181,8.38,1062.81,896.96,165.85,2.95,4.39
2025-05-30,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,18.1,9.13,6,250,108,157,7.57,805.25,725.37,79.88,2.77,4.47
2025-05-30,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,18.1,4.2,6,266,106,157,6.96,760.17,703.97,56.19,3.02,4.29
2025-05-30,BB05,Birmingham,High Street,Weekday,Sunny,Social Media,18.1,109.92,7,289,142,200,7.21,1036.61,935.66,100.95,3.59,4.14
2025-05-30,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,18.1,8.34,6,261,95,122,7.89,754.95,706.38,48.57,2.99,4.09
2025-05-30,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,18.1,1.75,6,209,86,133,7.76,639.74,683.88,-44.14,3.16,4.46
2025-05-30,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,18.1,14.92,4,207,77,104,8.32,620.26,581.05,39.22,2.81,4.3
2025-05-31,BB01,London,High Street,Weekend,Sunny,No Promotion,18.7,1.05,6,285,120,176,8.05,1009.95,787.4,222.55,2.63,4.33
2025-05-31,BB02,London,Shopping Centre,Weekend,Sunny,No Promotion,18.7,13.97,9,395,172,250,8.73,1490.95,1116.68,374.27,2.96,4.36
2025-05-31,BB03,Manchester,High Street,Weekend,Sunny,No Promotion,18.7,2.61,6,227,101,139,7.24,734.49,722.87,11.62,2.77,4.0
2025-05-31,BB04,Manchester,Shopping Centre,Weekend,Sunny,Combo Deal,18.7,63.82,9,355,158,231,7.04,1106.92,1028.69,78.23,3.06,4.35
2025-05-31,BB05,Birmingham,High Street,Weekend,Sunny,No Promotion,18.7,1.03,6,224,91,133,7.31,699.08,653.38,45.71,2.52,4.33
2025-05-31,BB06,Birmingham,Shopping Centre,Weekend,Sunny,No Promotion,18.7,11.37,7,337,135,189,6.85,911.77,826.97,84.8,2.52,4.46
2025-05-31,BB07,Bristol,High Street,Weekend,Sunny,Combo Deal,18.7,49.03,8,289,128,227,7.03,912.67,862.29,50.38,3.29,4.1
2025-05-31,BB08,Bristol,Shopping Centre,Weekend,Sunny,Social Media,18.7,59.27,7,312,134,180,7.88,1103.52,937.24,166.28,3.02,4.04
2025-06-01,BB01,London,High Street,Weekend,Sunny,No Promotion,23.3,17.37,6,273,105,158,8.16,850.51,780.2,70.31,2.8,4.42
2025-06-01,BB02,London,Shopping Centre,Weekend,Sunny,No Promotion,23.3,13.27,7,372,142,205,9.45,1334.12,1002.43,331.68,3.41,4.04
2025-06-01,BB03,Manchester,High Street,Weekend,Sunny,No Promotion,23.3,10.48,7,277,122,194,7.23,865.58,807.28,58.3,3.0,4.12
2025-06-01,BB04,Manchester,Shopping Centre,Weekend,Sunny,No Promotion,23.3,17.46,7,301,123,173,7.56,869.29,821.26,48.04,2.74,4.22
2025-06-01,BB05,Birmingham,High Street,Weekend,Sunny,Local Flyer,23.3,77.84,7,239,104,156,6.86,694.07,826.23,-132.16,2.58,4.26
2025-06-01,BB06,Birmingham,Shopping Centre,Weekend,Sunny,Social Media,23.3,45.63,8,373,183,267,7.36,1352.44,1043.04,309.4,3.52,4.23
2025-06-01,BB07,Bristol,High Street,Weekend,Sunny,No Promotion,23.3,11.14,5,205,82,114,7.37,628.89,634.74,-5.85,2.67,4.46
2025-06-01,BB08,Bristol,Shopping Centre,Weekend,Sunny,Combo Deal,23.3,30.06,8,322,155,249,7.5,1180.37,993.6,186.77,2.89,4.17
2025-06-02,BB01,London,High Street,Weekday,Sunny,Combo Deal,19.0,61.28,8,324,144,252,6.44,932.92,943.12,-10.19,2.62,4.41
2025-06-02,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,19.0,15.12,7,349,131,211,8.56,1108.14,889.06,219.08,2.94,4.25
2025-06-02,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,19.0,4.27,7,242,100,132,8.26,827.07,787.59,39.48,3.2,4.18
2025-06-02,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,19.0,12.23,6,259,93,126,7.41,746.31,687.56,58.75,2.58,4.42
2025-06-02,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,19.0,7.89,6,210,84,114,6.9,579.1,626.3,-47.2,2.9,4.38
2025-06-02,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,19.0,2.03,7,261,115,174,7.28,848.49,754.73,93.77,2.74,4.29
2025-06-02,BB07,Bristol,High Street,Weekday,Sunny,Local Flyer,19.0,50.58,7,224,100,154,7.95,830.97,811.6,19.38,2.4,4.28
2025-06-02,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,19.0,3.21,6,232,98,134,7.44,723.66,679.05,44.61,2.44,4.36
2025-06-03,BB01,London,High Street,Weekday,Cloudy,No Promotion,22.7,10.75,6,271,109,159,8.5,875.16,795.64,79.52,3.45,4.21
2025-06-03,BB02,London,Shopping Centre,Weekday,Cloudy,Combo Deal,22.7,58.35,8,296,118,191,8.1,931.37,930.79,0.58,2.48,4.31
2025-06-03,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,22.7,13.9,6,211,90,122,7.48,699.2,725.32,-26.12,3.17,4.13
2025-06-03,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,22.7,7.31,6,250,105,155,7.86,819.75,741.25,78.5,3.03,4.16
2025-06-03,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,22.7,13.76,5,185,80,106,7.52,626.53,654.46,-27.93,2.86,4.22
2025-06-03,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,Social Media,22.7,65.26,7,237,109,157,7.94,876.16,841.51,34.65,3.03,4.23
2025-06-03,BB07,Bristol,High Street,Weekday,Cloudy,Social Media,22.7,113.63,6,190,90,145,8.32,765.25,822.85,-57.61,2.76,4.55
2025-06-03,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,22.7,5.69,6,207,86,111,7.86,651.21,687.92,-36.71,2.3,4.52
2025-06-04,BB01,London,High Street,Weekday,Sunny,No Promotion,22.7,15.65,7,301,125,186,7.36,937.5,838.02,99.48,3.0,4.4
2025-06-04,BB02,London,Shopping Centre,Weekday,Sunny,Combo Deal,22.7,68.73,8,340,139,231,7.54,1068.35,983.07,85.27,2.54,4.34
2025-06-04,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,22.7,16.76,6,226,88,112,7.07,630.57,683.96,-53.39,2.56,4.64
2025-06-04,BB04,Manchester,Shopping Centre,Weekday,Sunny,Combo Deal,22.7,57.59,7,282,119,207,6.84,829.06,793.7,35.37,2.79,4.24
2025-06-04,BB05,Birmingham,High Street,Weekday,Sunny,Combo Deal,22.7,31.46,6,252,100,150,5.95,619.16,660.79,-41.63,2.95,4.23
2025-06-04,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Local Flyer,22.7,48.05,6,252,106,173,7.24,782.41,721.15,61.26,2.97,4.19
2025-06-04,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,22.7,7.04,6,210,84,111,7.33,622.1,686.42,-64.32,2.85,4.34
2025-06-04,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,22.7,4.95,6,228,107,146,7.18,784.12,696.32,87.8,3.26,4.02
2025-06-05,BB01,London,High Street,Weekday,Sunny,No Promotion,21.7,15.51,7,287,119,165,7.17,852.18,798.14,54.04,2.5,4.35
2025-06-05,BB02,London,Shopping Centre,Weekday,Sunny,Social Media,21.7,92.13,9,361,165,238,9.34,1534.09,1255.71,278.38,2.22,4.33
2025-06-05,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,21.7,2.18,5,200,85,110,7.17,603.32,637.76,-34.44,3.44,4.14
2025-06-05,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,21.7,1.25,6,240,94,146,8.38,803.93,719.76,84.17,2.73,4.23
2025-06-05,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,21.7,11.14,6,277,116,160,6.16,755.37,682.66,72.72,3.11,4.1
2025-06-05,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Combo Deal,21.7,33.37,8,293,127,217,7.06,890.46,894.55,-4.1,3.06,4.32
2025-06-05,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,21.7,15.39,6,208,91,129,6.91,625.92,657.4,-31.47,2.84,4.26
2025-06-05,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,21.7,1.89,6,221,83,118,8.34,680.81,679.23,1.58,3.49,4.23
2025-06-06,BB01,London,High Street,Weekday,Sunny,Local Flyer,19.0,53.22,7,272,127,196,8.3,1043.67,904.96,138.71,2.53,4.31
2025-06-06,BB02,London,Shopping Centre,Weekday,Sunny,Local Flyer,19.0,57.24,7,303,141,224,8.11,1120.03,931.2,188.83,3.29,4.23
2025-06-06,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,19.0,11.05,6,238,102,144,6.38,653.88,663.91,-10.03,2.99,4.23
2025-06-06,BB04,Manchester,Shopping Centre,Weekday,Sunny,Combo Deal,19.0,61.27,7,307,149,244,6.57,994.8,892.63,102.17,3.19,4.26
2025-06-06,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,19.0,9.41,7,236,92,138,6.84,631.17,718.54,-87.37,2.6,4.19
2025-06-06,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Social Media,19.0,88.59,7,261,127,203,6.87,876.5,879.85,-3.35,3.11,4.33
2025-06-06,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,19.0,11.79,6,214,79,110,7.74,648.29,669.1,-20.81,2.68,4.34
2025-06-06,BB08,Bristol,Shopping Centre,Weekday,Sunny,Combo Deal,19.0,32.18,6,233,98,158,7.46,700.62,735.86,-35.24,3.18,4.4
2025-06-07,BB01,London,High Street,Weekend,Sunny,No Promotion,23.6,10.57,7,353,144,205,8.4,1217.55,959.95,257.6,3.13,4.32
2025-06-07,BB02,London,Shopping Centre,Weekend,Sunny,No Promotion,23.6,16.02,9,440,200,293,8.6,1735.66,1225.45,510.21,3.04,4.19
2025-06-07,BB03,Manchester,High Street,Weekend,Sunny,No Promotion,23.6,12.5,7,281,121,168,7.96,949.57,875.52,74.05,3.19,4.35
2025-06-07,BB04,Manchester,Shopping Centre,Weekend,Sunny,Social Media,23.6,77.54,8,379,169,266,8.53,1439.97,1127.46,312.5,3.27,4.41
2025-06-07,BB05,Birmingham,High Street,Weekend,Sunny,No Promotion,23.6,8.13,6,230,89,128,7.02,603.15,642.85,-39.7,2.76,4.36
2025-06-07,BB06,Birmingham,Shopping Centre,Weekend,Sunny,Local Flyer,23.6,84.93,8,337,157,197,7.82,1227.37,1056.47,170.9,3.29,4.56
