studentID,status,test_type,total_questions,total_points,total_points_possible,score,completed_at
1536,Passed,Mastery Exam,85,58,85,68,6/28/2023 10:15
1536,Passed,Practice Exam,85,48,85,56,6/26/2023 14:59
1537,Failed,Practice Exam,85,37,85,43,6/27/2023 20:51
1538,Failed,Practice Exam,85,56,85,65,6/26/2023 10:39
1538,Failed,Mastery Exam,85,58,85,68,6/29/2023 11:14
1539,Passed,Practice Exam,85,59,85,69,6/27/2023 15:56
1539,Passed,Mastery Exam,85,60,85,70,6/29/2023 10:51
1540,Passed,Practice Exam,85,68,85,80,6/26/2023 14:56
1540,Passed,Mastery Exam,85,67,85,78,6/28/2023 9:56
1541,Failed,Practice Exam,85,41,85,48,6/26/2023 9:38
1541,Failed,Mastery Exam,85,51,85,60,6/28/2023 12:45
1542,Passed,Mastery Exam,85,73,85,85,6/28/2023 10:40
1542,Passed,Practice Exam,85,75,85,88,6/26/2023 15:29
1543,Passed,Practice Exam,85,56,85,65,6/15/2023 12:57
1543,Passed,Mastery Exam,85,60,85,70,6/22/2023 11:57
1544,Passed,Mastery Exam,85,56,85,65,7/4/2023 16:16
1544,Passed,Practice Exam,85,63,85,74,6/26/2023 13:53
1545,Passed,Practice Exam,85,53,85,62,6/26/2023 14:24
1545,Passed,Mastery Exam,85,59,85,69,6/29/2023 9:01
1546,Passed,Mastery Exam,85,56,85,65,8/10/2023 13:25
1546,Passed,Practice Exam,85,63,85,74,8/7/2023 14:52
1547,Failed,Mastery Exam,85,55,85,64,8/1/2023 17:20
1547,Failed,Practice Exam,85,60,85,70,7/31/2023 17:29
1548,Passed,Mastery Exam,85,65,85,76,8/1/2023 17:44
1548,Passed,Practice Exam,85,56,85,65,8/1/2023 0:10
1549,Passed,Practice Exam,85,62,85,72,6/27/2023 17:45
1549,Passed,Mastery Exam,85,70,85,82,6/28/2023 10:46
1550,Passed,Practice Exam,85,63,85,74,8/1/2023 11:38
1550,Passed,Mastery Exam,85,61,85,71,8/1/2023 17:46
1551,Passed,Mastery Exam,85,53,85,62,7/31/2023 12:44
1551,Passed,Practice Exam,85,57,85,67,7/23/2023 21:16
1552,Passed,Practice Exam,85,71,85,83,7/11/2023 10:56
1552,Passed,Mastery Exam,85,71,85,83,7/14/2023 10:37
1553,Passed,Practice Exam,85,69,85,81,7/31/2023 8:10
1553,Passed,Mastery Exam,85,69,85,81,7/31/2023 14:39
1554,Passed,Practice Exam,85,65,85,76,7/31/2023 21:41
1554,Passed,Mastery Exam,85,71,85,83,8/2/2023 14:54
1555,Passed,Practice Exam,85,68,85,80,7/13/2023 9:49
1555,Passed,Mastery Exam,85,64,85,75,7/17/2023 9:56
1556,Passed,Practice Exam,85,57,85,67,6/25/2023 12:20
1556,Passed,Mastery Exam,85,63,85,74,6/28/2023 18:43
1557,Passed,Mastery Exam,85,67,85,78,6/21/2023 16:41
1557,Passed,Practice Exam,85,60,85,70,6/15/2023 18:20
1558,Failed,Practice Exam,85,51,85,60,7/5/2023 12:11
1558,Failed,Mastery Exam,85,55,85,64,7/9/2023 19:58
1559,Failed,Practice Exam,85,50,85,58,6/23/2023 15:04
1559,Failed,Mastery Exam,85,61,85,71,6/26/2023 14:30
1560,Passed,Practice Exam,85,71,85,83,7/27/2023 6:10
1561,Passed,Mastery Exam,85,69,85,81,7/21/2023 14:50
1561,Passed,Practice Exam,85,59,85,69,7/20/2023 15:56
1562,Passed,Mastery Exam,85,67,85,78,11/14/2023 13:34
1562,Passed,Practice Exam,85,54,85,63,11/7/2023 15:47
1563,Passed,Mastery Exam,85,66,85,77,7/12/2023 22:03
1563,Passed,Practice Exam,85,61,85,71,7/3/2023 12:41
1564,Passed,Practice Exam,85,59,85,69,7/27/2023 8:17
1564,Passed,Mastery Exam,85,54,85,63,7/31/2023 12:56
1565,Failed,Practice Exam,85,19,85,22,8/10/2023 16:05
1565,Failed,Mastery Exam,85,23,85,27,8/14/2023 15:17
1566,Passed,Mastery Exam,85,61,85,71,7/24/2023 10:32
1566,Passed,Practice Exam,85,56,85,65,7/17/2023 9:44
1567,Passed,Practice Exam,85,76,85,89,7/21/2023 13:33
1567,Passed,Mastery Exam,85,63,85,74,7/26/2023 21:40
1568,Passed,Mastery Exam,85,59,85,69,7/26/2023 21:08
1568,Passed,Practice Exam,85,58,85,68,7/24/2023 15:24
1569,Passed,Mastery Exam,85,61,85,71,7/11/2023 11:29
1569,Passed,Practice Exam,85,66,85,77,7/10/2023 11:52
1570,Passed,Practice Exam,85,77,85,90,7/2/2023 22:21
1570,Passed,Mastery Exam,85,78,85,91,7/9/2023 18:28
1571,Passed,Practice Exam,85,63,85,74,7/9/2023 15:19
1571,Passed,Mastery Exam,85,59,85,69,7/10/2023 22:40
1572,Passed,Mastery Exam,85,67,85,78,7/27/2023 6:20
1572,Passed,Practice Exam,85,55,85,64,7/26/2023 22:35
1573,Passed,Mastery Exam,85,75,85,88,7/3/2023 15:54
1573,Passed,Practice Exam,85,74,85,87,7/2/2023 21:39
1574,Passed,Mastery Exam,85,77,85,90,6/20/2023 16:43
1574,Passed,Practice Exam,85,73,85,85,6/19/2023 8:18
1575,Passed,Mastery Exam,85,66,85,77,8/24/2023 9:52
1575,Passed,Practice Exam,85,58,85,68,8/20/2023 16:12
1576,Passed,Mastery Exam,85,61,85,71,8/16/2023 2:34
1576,Passed,Practice Exam,85,64,85,75,8/13/2023 22:25
1577,Passed,Practice Exam,85,61,85,71,7/11/2023 19:23
1577,Passed,Mastery Exam,85,69,85,81,7/12/2023 16:01
1578,Passed,Mastery Exam,85,67,85,78,7/14/2023 8:40
1578,Passed,Practice Exam,85,69,85,81,7/11/2023 9:38
1579,Passed,Mastery Exam,85,58,85,68,7/26/2023 13:08
1579,Passed,Practice Exam,85,51,85,60,7/16/2023 13:03
1580,Failed,Practice Exam,85,68,85,80,1/29/2024 7:02
1581,Passed,Practice Exam,85,63,85,74,7/17/2023 10:42
1581,Passed,Mastery Exam,85,61,85,71,7/17/2023 14:19
1582,Passed,Mastery Exam,85,72,85,84,7/11/2023 15:04
1582,Passed,Practice Exam,85,60,85,70,7/9/2023 20:39
1583,Passed,Practice Exam,85,57,85,67,6/29/2023 12:27
1583,Passed,Mastery Exam,85,68,85,80,7/1/2023 10:50
1584,Passed,Mastery Exam,85,69,85,81,7/4/2023 11:35
1584,Passed,Practice Exam,85,59,85,69,7/3/2023 13:08
1585,Passed,Practice Exam,85,69,85,81,7/9/2023 15:05
1585,Passed,Mastery Exam,85,78,85,91,7/11/2023 11:37
1586,Failed,Practice Exam,85,69,85,81,7/26/2023 20:30
1586,Failed,Mastery Exam,85,67,85,78,8/3/2023 20:18
1587,Failed,Mastery Exam,85,59,85,69,7/25/2023 13:03
1587,Failed,Practice Exam,85,67,85,78,7/20/2023 22:15
1588,Failed,Practice Exam,85,55,85,64,7/7/2023 15:14
1588,Failed,Mastery Exam,85,73,85,85,7/13/2023 22:40
1589,Passed,Mastery Exam,85,75,85,88,7/13/2023 17:09
1589,Passed,Practice Exam,85,69,85,81,7/10/2023 15:07
1590,Passed,Practice Exam,85,60,85,70,7/11/2023 15:12
1590,Passed,Mastery Exam,85,71,85,83,7/14/2023 21:24
1591,Passed,Practice Exam,85,64,85,75,8/14/2023 15:37
1591,Passed,Mastery Exam,85,81,85,95,8/21/2023 17:10
1592,Passed,Practice Exam,85,72,85,84,8/8/2023 13:16
1592,Passed,Mastery Exam,85,74,85,87,8/11/2023 15:59
1593,Passed,Practice Exam,85,78,85,91,8/14/2023 0:16
1594,Failed,Practice Exam,85,62,85,72,10/15/2023 9:33
1594,Failed,Mastery Exam,85,57,85,67,10/23/2023 21:55
1595,Failed,Practice Exam,85,53,85,62,8/14/2023 19:52
1596,Passed,Practice Exam,85,74,85,87,7/29/2023 14:38
1596,Passed,Mastery Exam,85,70,85,82,8/1/2023 15:18
1597,Passed,Practice Exam,85,70,85,82,6/20/2023 11:18
1598,Passed,Mastery Exam,85,74,85,87,7/13/2023 11:38
1598,Passed,Practice Exam,85,53,85,62,7/5/2023 10:01
1599,Passed,Mastery Exam,85,54,85,63,7/25/2023 8:58
1599,Passed,Practice Exam,85,54,85,63,7/11/2023 9:56
1600,Passed,Mastery Exam,85,64,85,75,8/3/2023 19:25
1600,Passed,Practice Exam,85,62,85,72,7/23/2023 19:37
1601,Passed,Practice Exam,85,69,85,81,8/3/2023 11:18
1601,Passed,Mastery Exam,85,63,85,74,8/13/2023 15:23
1602,Failed,Practice Exam,85,62,85,72,8/10/2023 16:09
1602,Failed,Mastery Exam,85,69,85,81,8/11/2023 16:39
1603,Passed,Practice Exam,85,57,85,67,7/28/2023 9:42
1603,Passed,Mastery Exam,85,59,85,69,7/31/2023 9:36
1604,Failed,Practice Exam,85,46,85,54,7/15/2023 20:33
1604,Failed,Mastery Exam,85,57,85,67,7/18/2023 21:10
1605,Passed,Practice Exam,85,71,85,83,7/5/2023 10:36
1605,Passed,Mastery Exam,85,73,85,85,7/7/2023 14:19
1606,Passed,Mastery Exam,85,74,85,87,7/19/2023 16:05
1606,Passed,Practice Exam,85,71,85,83,7/17/2023 14:14
1607,Passed,Practice Exam,85,61,85,71,8/8/2023 16:12
1607,Passed,Mastery Exam,85,66,85,77,8/9/2023 15:49
1608,Passed,Mastery Exam,85,69,85,81,7/21/2023 11:48
1608,Passed,Practice Exam,85,77,85,90,7/17/2023 15:09
1609,Passed,Practice Exam,85,61,85,71,8/1/2023 10:50
1610,Passed,Mastery Exam,85,71,85,83,7/24/2023 15:20
1610,Passed,Practice Exam,85,76,85,89,7/19/2023 11:58
1611,Passed,Mastery Exam,85,63,85,74,7/22/2023 7:42
1611,Passed,Practice Exam,85,60,85,70,7/11/2023 2:36
1612,Passed,Practice Exam,85,81,85,95,7/17/2023 9:33
1613,Passed,Practice Exam,85,72,85,84,7/19/2023 15:27
1614,Passed,Practice Exam,85,73,85,85,7/30/2023 6:49
1614,Passed,Mastery Exam,85,79,85,92,8/2/2023 7:42
1615,Passed,Mastery Exam,85,73,85,85,7/22/2023 11:03
1615,Passed,Practice Exam,85,70,85,82,7/20/2023 0:37
1616,Passed,Mastery Exam,85,68,85,80,7/25/2023 10:59
1616,Passed,Practice Exam,85,71,85,83,7/24/2023 11:17
1617,Failed,Practice Exam,85,56,85,65,7/24/2023 11:33
1617,Failed,Mastery Exam,85,55,85,64,7/26/2023 12:34
1618,Passed,Mastery Exam,85,69,85,81,7/26/2023 12:10
1618,Passed,Practice Exam,85,69,85,81,7/24/2023 10:06
1619,Failed,Mastery Exam,85,62,85,72,7/26/2023 12:39
1619,Failed,Practice Exam,85,65,85,76,7/24/2023 11:36
1620,Passed,Mastery Exam,85,61,85,71,7/28/2023 12:50
1620,Passed,Practice Exam,85,46,85,54,7/24/2023 21:28
1621,Passed,Practice Exam,85,72,85,84,7/24/2023 11:05
1621,Passed,Mastery Exam,85,71,85,83,7/26/2023 10:18
1622,Passed,Mastery Exam,85,66,85,77,7/26/2023 15:40
1622,Passed,Practice Exam,85,68,85,80,7/24/2023 9:39
1623,Passed,Mastery Exam,85,51,85,60,7/26/2023 9:31
1623,Passed,Practice Exam,85,44,85,51,7/24/2023 12:12
1624,Failed,Mastery Exam,85,52,85,61,8/2/2023 8:24
1625,Passed,Practice Exam,85,50,85,58,7/18/2023 11:55
1626,Passed,Practice Exam,85,70,85,82,7/13/2023 9:59
1626,Passed,Mastery Exam,85,72,85,84,7/14/2023 9:56
1627,Passed,Practice Exam,85,54,85,63,7/14/2023 12:59
1627,Passed,Mastery Exam,85,56,85,65,7/19/2023 12:26
1628,Passed,Practice Exam,85,77,85,90,8/6/2023 22:01
1628,Passed,Mastery Exam,85,71,85,83,8/14/2023 18:28
1629,Failed,Mastery Exam,85,61,85,71,8/9/2023 13:04
1629,Failed,Practice Exam,85,49,85,57,7/31/2023 13:49
1630,Passed,Mastery Exam,85,62,85,72,7/31/2023 21:11
1630,Passed,Practice Exam,85,56,85,65,7/29/2023 19:45
1631,Passed,Practice Exam,85,55,85,64,7/27/2023 21:41
1631,Passed,Mastery Exam,85,62,85,72,8/1/2023 21:15
1632,Passed,Practice Exam,85,58,85,68,7/26/2023 9:10
1633,Passed,Practice Exam,85,69,85,81,7/21/2023 10:16
1633,Passed,Mastery Exam,85,67,85,78,7/25/2023 10:05
1634,Passed,Practice Exam,85,56,85,65,8/3/2023 16:04
1635,Passed,Practice Exam,85,74,85,87,7/24/2023 14:55
1635,Passed,Mastery Exam,85,76,85,89,7/25/2023 16:10
1636,Passed,Mastery Exam,85,76,85,89,7/12/2023 9:45
1636,Passed,Practice Exam,85,76,85,89,7/10/2023 12:43
1637,Passed,Practice Exam,85,69,85,81,8/1/2023 10:02
1638,Failed,Mastery Exam,85,52,85,61,8/8/2023 18:50
1638,Failed,Practice Exam,85,51,85,60,8/4/2023 13:27
1639,Passed,Practice Exam,85,71,85,83,7/20/2023 11:34
1639,Passed,Mastery Exam,85,76,85,89,7/24/2023 16:21
1640,Failed,Practice Exam,85,63,85,74,8/3/2023 13:48
1640,Failed,Mastery Exam,85,68,85,80,8/9/2023 12:55
1641,Passed,Mastery Exam,85,75,85,88,8/7/2023 15:19
1641,Passed,Practice Exam,85,59,85,69,8/1/2023 14:17
1642,Passed,Practice Exam,85,68,85,80,7/17/2023 0:39
1642,Passed,Mastery Exam,85,73,85,85,7/21/2023 10:09
1643,Passed,Practice Exam,85,78,85,91,8/9/2023 20:09
1643,Passed,Mastery Exam,85,71,85,83,8/14/2023 20:16
1644,Failed,Mastery Exam,85,68,85,80,8/14/2023 15:06
1644,Failed,Practice Exam,85,53,85,62,8/14/2023 8:31
1645,Passed,Practice Exam,85,70,85,82,8/10/2023 23:13
1645,Passed,Mastery Exam,85,66,85,77,8/13/2023 12:38
1646,Failed,Mastery Exam,85,75,85,88,10/2/2023 6:37
1646,Failed,Practice Exam,85,71,85,83,9/25/2023 12:52
1647,Passed,Practice Exam,85,69,85,81,8/2/2023 15:34
1647,Passed,Mastery Exam,85,65,85,76,8/11/2023 13:38
1648,Passed,Practice Exam,85,46,85,54,8/11/2023 12:15
1648,Passed,Mastery Exam,85,61,85,71,8/22/2023 11:31
1649,Failed,Mastery Exam,85,48,85,56,7/30/2023 20:44
1649,Failed,Practice Exam,85,56,85,65,7/25/2023 20:18
1650,Failed,Mastery Exam,85,58,85,68,8/25/2023 12:45
1650,Failed,Practice Exam,85,46,85,54,8/4/2023 12:50
1651,Passed,Practice Exam,85,59,85,69,9/18/2023 9:57
1651,Passed,Mastery Exam,85,61,85,71,9/20/2023 10:03
1652,Passed,Mastery Exam,85,76,85,89,7/23/2023 13:12
1652,Passed,Practice Exam,85,73,85,85,7/21/2023 14:09
1653,Passed,Practice Exam,85,53,85,62,7/26/2023 14:15
1653,Passed,Mastery Exam,85,70,85,82,7/27/2023 13:02
1654,Failed,Practice Exam,85,47,85,55,8/7/2023 16:35
1655,Passed,Practice Exam,85,66,85,77,8/2/2023 19:34
1655,Passed,Mastery Exam,85,62,85,72,8/7/2023 14:08
1656,Failed,Mastery Exam,85,63,85,74,9/28/2023 20:53
1656,Failed,Practice Exam,85,58,85,68,9/21/2023 14:08
1657,Passed,Practice Exam,85,75,85,88,8/18/2023 10:41
1657,Passed,Mastery Exam,85,67,85,78,8/21/2023 14:02
1658,Passed,Practice Exam,85,72,85,84,9/18/2023 17:47
1658,Passed,Mastery Exam,85,73,85,85,9/24/2023 16:49
1659,Passed,Mastery Exam,85,74,85,87,8/23/2023 21:46
1659,Passed,Practice Exam,85,64,85,75,8/23/2023 19:46
1660,Passed,Practice Exam,85,50,85,58,8/14/2023 12:33
1660,Passed,Mastery Exam,85,61,85,71,8/18/2023 19:45
1661,Passed,Mastery Exam,85,69,85,81,8/18/2023 12:45
1661,Passed,Practice Exam,85,63,85,74,8/14/2023 18:02
1662,Passed,Practice Exam,85,66,85,77,9/12/2023 19:44
1662,Passed,Mastery Exam,85,82,85,96,9/19/2023 19:54
1663,Passed,Mastery Exam,85,72,85,84,8/25/2023 9:31
1663,Passed,Practice Exam,85,66,85,77,8/23/2023 9:05
1664,Passed,Practice Exam,85,80,85,94,8/20/2023 8:33
1664,Passed,Mastery Exam,85,76,85,89,8/23/2023 19:29
1665,Passed,Practice Exam,85,78,85,91,8/16/2023 18:12
1665,Passed,Mastery Exam,85,78,85,91,8/21/2023 14:48
1666,Passed,Practice Exam,85,70,85,82,8/16/2023 17:22
1666,Passed,Mastery Exam,85,76,85,89,8/18/2023 15:57
1667,Failed,Practice Exam,85,59,85,69,9/10/2023 15:24
1667,Failed,Mastery Exam,85,73,85,85,9/18/2023 10:06
1668,Passed,Practice Exam,85,68,85,80,8/21/2023 14:45
1668,Passed,Mastery Exam,85,68,85,80,8/22/2023 21:23
1669,Failed,Practice Exam,85,59,85,69,8/29/2023 18:33
1669,Failed,Mastery Exam,85,48,85,56,9/4/2023 17:22
1670,Passed,Mastery Exam,85,69,85,81,9/1/2023 19:11
1670,Passed,Practice Exam,85,67,85,78,8/24/2023 20:52
1671,Passed,Practice Exam,85,67,85,78,8/16/2023 12:22
1671,Passed,Mastery Exam,85,71,85,83,8/17/2023 22:26
1672,Passed,Practice Exam,85,52,85,61,8/23/2023 0:01
1672,Passed,Mastery Exam,85,73,85,85,8/23/2023 21:48
1673,Passed,Practice Exam,85,69,85,81,8/14/2023 15:18
1673,Passed,Mastery Exam,85,81,85,95,8/17/2023 16:24
1674,Passed,Mastery Exam,85,68,85,80,8/17/2023 11:08
1674,Passed,Practice Exam,85,63,85,74,8/14/2023 14:40
1675,Passed,Practice Exam,85,58,85,68,8/21/2023 15:47
1675,Passed,Mastery Exam,85,54,85,63,8/24/2023 19:51
1676,Passed,Mastery Exam,85,61,85,71,8/20/2023 11:09
1676,Passed,Practice Exam,85,57,85,67,8/18/2023 11:50
1677,Failed,Mastery Exam,85,61,85,71,8/25/2023 14:04
1677,Failed,Practice Exam,85,50,85,58,8/15/2023 14:48
1678,Passed,Mastery Exam,85,70,85,82,8/15/2023 18:23
1678,Passed,Practice Exam,85,70,85,82,8/10/2023 14:10
1679,Passed,Mastery Exam,85,60,85,70,10/19/2023 14:57
1679,Passed,Practice Exam,85,54,85,63,10/19/2023 11:15
1680,Failed,Practice Exam,85,78,85,91,10/27/2023 14:43
1680,Failed,Mastery Exam,85,75,85,88,10/30/2023 10:38
1681,Passed,Practice Exam,85,68,85,80,7/31/2023 11:55
1681,Passed,Mastery Exam,85,71,85,83,8/2/2023 11:48
1682,Passed,Mastery Exam,85,67,85,78,8/8/2023 21:06
1682,Passed,Practice Exam,85,70,85,82,8/5/2023 17:11
1683,Passed,Practice Exam,85,55,85,64,8/6/2023 20:03
1683,Passed,Mastery Exam,85,63,85,74,8/22/2023 18:17
1684,Passed,Practice Exam,85,58,85,68,8/14/2023 14:11
1684,Passed,Mastery Exam,85,63,85,74,8/16/2023 12:59
1685,Passed,Practice Exam,85,70,85,82,8/8/2023 23:07
1685,Passed,Mastery Exam,85,66,85,77,8/13/2023 19:48
1686,Passed,Mastery Exam,85,71,85,83,8/15/2023 15:12
1686,Passed,Practice Exam,85,78,85,91,8/12/2023 1:22
1687,Passed,Mastery Exam,85,69,85,81,8/3/2023 12:25
1687,Passed,Practice Exam,85,73,85,85,8/3/2023 11:29
1688,Passed,Practice Exam,85,65,85,76,8/15/2023 15:19
1688,Passed,Mastery Exam,85,63,85,74,8/16/2023 23:20
1689,Passed,Practice Exam,85,76,85,89,7/31/2023 23:23
1689,Passed,Mastery Exam,85,82,85,96,8/2/2023 14:12
1690,Passed,Mastery Exam,85,73,85,85,9/9/2023 20:20
1690,Passed,Practice Exam,85,61,85,71,9/7/2023 10:44
1691,Passed,Mastery Exam,85,63,85,74,8/25/2023 10:18
1691,Passed,Practice Exam,85,61,85,71,8/7/2023 12:57
1692,Passed,Practice Exam,85,61,85,71,8/8/2023 16:09
1692,Passed,Mastery Exam,85,73,85,85,8/13/2023 12:41
1693,Passed,Practice Exam,85,54,85,63,8/3/2023 16:45
1693,Passed,Mastery Exam,85,66,85,77,8/20/2023 17:31
1694,Passed,Practice Exam,85,75,85,88,10/1/2023 22:46
1694,Passed,Mastery Exam,85,75,85,88,10/3/2023 14:30
1695,Passed,Practice Exam,85,64,85,75,8/26/2023 16:09
1695,Passed,Mastery Exam,85,72,85,84,8/31/2023 13:17
1696,Passed,Practice Exam,85,66,85,77,8/6/2023 23:37
1696,Passed,Mastery Exam,85,69,85,81,8/10/2023 18:48
1697,Passed,Practice Exam,85,67,85,78,8/16/2023 15:39
1697,Passed,Mastery Exam,85,62,85,72,8/21/2023 9:02
1698,Passed,Practice Exam,85,69,85,81,8/17/2023 12:58
1698,Passed,Mastery Exam,85,61,85,71,8/22/2023 9:57
1699,Passed,Mastery Exam,85,55,85,64,1/2/2024 15:05
1699,Passed,Practice Exam,85,60,85,70,12/29/2023 15:26
1700,Passed,Mastery Exam,85,73,85,85,8/21/2023 9:31
1700,Passed,Practice Exam,85,67,85,78,8/18/2023 14:30
1701,Passed,Practice Exam,85,55,85,64,8/17/2023 11:39
1701,Passed,Mastery Exam,85,53,85,62,8/21/2023 9:43
1702,Passed,Practice Exam,85,69,85,81,8/17/2023 12:13
1702,Passed,Mastery Exam,85,79,85,92,8/21/2023 9:38
1703,Passed,Practice Exam,85,59,85,69,8/17/2023 22:50
1703,Passed,Mastery Exam,85,64,85,75,8/19/2023 20:09
1704,Passed,Mastery Exam,85,58,85,68,8/29/2023 14:00
1704,Passed,Practice Exam,85,58,85,68,8/24/2023 11:11
1705,Failed,Practice Exam,85,24,85,28,9/19/2023 16:22
1706,Failed,Mastery Exam,85,55,85,64,10/24/2023 12:42
1706,Failed,Practice Exam,85,46,85,54,9/18/2023 15:25
1707,Failed,Practice Exam,85,41,85,48,8/17/2023 10:52
1707,Failed,Mastery Exam,85,49,85,57,10/24/2023 9:38
1708,Passed,Practice Exam,85,64,85,75,8/21/2023 10:16
1708,Passed,Mastery Exam,85,60,85,70,8/22/2023 14:16
1709,Passed,Practice Exam,85,60,85,70,8/17/2023 11:28
1709,Passed,Mastery Exam,85,65,85,76,8/21/2023 14:47
1710,Failed,Practice Exam,85,43,85,50,8/30/2023 11:55
1710,Failed,Mastery Exam,85,46,85,54,9/2/2023 1:29
1711,Failed,Mastery Exam,85,50,85,58,8/15/2023 12:44
1711,Failed,Practice Exam,85,48,85,56,8/14/2023 10:59
1712,Passed,Practice Exam,85,72,85,84,8/14/2023 9:43
1712,Passed,Mastery Exam,85,70,85,82,8/15/2023 14:58
1713,Passed,Mastery Exam,85,63,85,74,8/24/2023 5:58
1713,Passed,Practice Exam,85,61,85,71,8/20/2023 17:31
1714,Passed,Practice Exam,85,58,85,68,8/26/2023 9:45
1715,Passed,Practice Exam,85,58,85,68,8/6/2023 11:38
1715,Passed,Mastery Exam,85,66,85,77,8/8/2023 21:20
1716,Passed,Practice Exam,85,52,85,61,8/14/2023 0:27
1716,Passed,Mastery Exam,85,55,85,64,8/25/2023 16:53
1717,Passed,Practice Exam,85,69,85,81,8/9/2023 9:38
1717,Passed,Mastery Exam,85,75,85,88,8/17/2023 11:16
1718,Passed,Practice Exam,85,72,85,84,8/21/2023 18:25
1718,Passed,Mastery Exam,85,79,85,92,8/30/2023 11:46
1719,Passed,Practice Exam,85,36,85,42,9/14/2023 16:58
1719,Passed,Mastery Exam,85,73,85,85,9/28/2023 18:56
1720,Passed,Mastery Exam,85,57,85,67,9/11/2023 9:19
1720,Passed,Practice Exam,85,58,85,68,9/7/2023 0:16
1721,Passed,Mastery Exam,85,50,85,58,10/11/2023 22:10
1721,Passed,Practice Exam,85,40,85,47,9/15/2023 12:36
1722,Passed,Mastery Exam,85,64,85,75,8/29/2023 21:04
1722,Passed,Practice Exam,85,57,85,67,8/27/2023 18:32
1723,Failed,Practice Exam,85,52,85,61,10/30/2023 13:09
1723,Failed,Mastery Exam,85,56,85,65,11/1/2023 14:20
1724,Failed,Practice Exam,85,65,85,76,9/8/2023 15:34
1725,Passed,Practice Exam,85,52,85,61,8/21/2023 13:54
1726,Passed,Mastery Exam,85,56,85,65,8/18/2023 15:50
1726,Passed,Practice Exam,85,69,85,81,8/13/2023 17:18
1727,Passed,Mastery Exam,85,70,85,82,8/24/2023 14:48
1727,Passed,Practice Exam,85,69,85,81,8/22/2023 18:57
1728,Failed,Practice Exam,85,60,85,70,11/24/2023 22:40
1728,Failed,Mastery Exam,85,67,85,78,12/27/2023 23:10
1729,Passed,Practice Exam,85,51,85,60,9/28/2023 20:00
1729,Passed,Mastery Exam,85,69,85,81,10/3/2023 22:52
1730,Failed,Practice Exam,85,34,85,40,8/29/2023 15:37
1730,Failed,Mastery Exam,85,47,85,55,9/6/2023 13:00
1731,Passed,Practice Exam,85,72,85,84,8/24/2023 13:05
1731,Passed,Mastery Exam,85,76,85,89,8/26/2023 14:45
1732,Failed,Practice Exam,85,70,85,82,10/25/2023 11:12
1732,Failed,Mastery Exam,85,61,85,71,10/31/2023 23:55
1733,Failed,Mastery Exam,85,23,85,27,9/6/2023 22:51
1733,Failed,Practice Exam,85,40,85,47,9/6/2023 16:20
1734,Failed,Mastery Exam,85,71,85,83,8/29/2023 12:39
1734,Failed,Practice Exam,85,66,85,77,8/23/2023 12:48
1735,Failed,Mastery Exam,85,71,85,83,9/3/2023 9:30
1735,Failed,Practice Exam,85,59,85,69,8/28/2023 14:15
1736,Passed,Practice Exam,85,75,85,88,9/8/2023 17:07
1736,Passed,Mastery Exam,85,75,85,88,9/19/2023 21:58
1737,Passed,Practice Exam,85,59,85,69,9/21/2023 22:28
1737,Passed,Mastery Exam,85,64,85,75,9/22/2023 6:16
1738,Passed,Practice Exam,85,49,85,57,9/5/2023 20:55
1738,Passed,Mastery Exam,85,57,85,67,9/7/2023 18:17
1739,Passed,Mastery Exam,85,74,85,87,9/19/2023 16:04
1740,Failed,Mastery Exam,85,58,85,68,10/22/2023 13:22
1740,Failed,Practice Exam,85,39,85,45,9/21/2023 12:11
1741,Passed,Practice Exam,85,56,85,65,8/29/2023 14:03
1741,Passed,Mastery Exam,85,61,85,71,8/31/2023 14:07
1742,Passed,Mastery Exam,85,63,85,74,9/5/2023 17:46
1742,Passed,Practice Exam,85,63,85,74,8/31/2023 16:58
1743,Failed,Practice Exam,85,71,85,83,9/20/2023 12:28
1743,Failed,Mastery Exam,85,71,85,83,10/2/2023 15:18
1744,Passed,Mastery Exam,85,75,85,88,9/18/2023 23:16
1744,Passed,Practice Exam,85,62,85,72,9/14/2023 17:34
1745,Failed,Practice Exam,85,51,85,60,10/19/2023 10:45
1745,Failed,Mastery Exam,85,49,85,57,10/21/2023 22:40
1746,Passed,Practice Exam,85,54,85,63,11/24/2023 12:42
1746,Passed,Mastery Exam,85,65,85,76,12/19/2023 20:58
1747,Passed,Practice Exam,85,61,85,71,10/20/2023 9:25
1748,Passed,Mastery Exam,85,61,85,71,9/12/2023 10:10
1748,Passed,Practice Exam,85,57,85,67,9/10/2023 15:00
1749,Failed,Practice Exam,85,38,85,44,9/11/2023 15:23
1750,Passed,Mastery Exam,85,78,85,91,9/28/2023 11:21
1750,Passed,Practice Exam,85,74,85,87,9/22/2023 12:48
1751,Passed,Practice Exam,85,67,85,78,9/19/2023 17:47
1751,Passed,Mastery Exam,85,71,85,83,9/19/2023 20:47
1752,Passed,Practice Exam,85,56,85,65,10/5/2023 13:47
1752,Passed,Mastery Exam,85,73,85,85,10/10/2023 11:40
1753,Passed,Practice Exam,85,56,85,65,1/5/2024 8:14
1753,Passed,Mastery Exam,85,56,85,65,1/8/2024 8:12
1754,Passed,Practice Exam,85,41,85,48,9/20/2023 9:51
1755,Passed,Practice Exam,85,65,85,76,9/18/2023 10:12
1755,Passed,Mastery Exam,85,62,85,72,9/20/2023 10:32
